  0.38400000E+02  0.12851303E-24 -0.23159891E-41
  0.38500000E+02  0.12790776E-24 -0.26879028E-41
  0.38600000E+02  0.12730666E-24 -0.23363346E-41
  0.38700000E+02  0.12670968E-24 -0.25989280E-41
  0.38800000E+02  0.12611678E-24 -0.28037293E-41
  0.38900000E+02  0.12552794E-24 -0.27386295E-41
  0.39000000E+02  0.12494310E-24 -0.31188699E-41
  0.39100000E+02  0.12436225E-24 -0.27873693E-41
  0.39200000E+02  0.12378534E-24 -0.22131801E-41
  0.39300000E+02  0.12321233E-24 -0.28973035E-41
  0.39400000E+02  0.12264320E-24 -0.22699259E-41
  0.39500000E+02  0.12207791E-24 -0.25430234E-41
  0.39600000E+02  0.12151643E-24 -0.27277043E-41
  0.39700000E+02  0.12095871E-24 -0.23481257E-41
  0.39800000E+02  0.12040474E-24 -0.25381426E-41
  0.39900000E+02  0.11985447E-24 -0.24440309E-41
  0.40000000E+02  0.11930788E-24 -0.23045467E-41
